fund_id,scheme_name,amc_name,category,sub_category,risk_level,risk_cluster_label,cluster,rating,fund_manager,returns_1yr,returns_3yr,returns_5yr,composite_return,net_return,expense_ratio,sharpe,alpha,beta,std_dev,rari,fund_size_cr,fund_size_category,min_sip,min_lumpsum,investment_score,return_consistency,rank_by_score,rank_by_return,rank_by_sharpe,is_top50
733,Tata Money Market Fund,Tata Mutual Fund,Debt,Money Market Funds,3,⭐ High Return / Low Risk,1,5,Amit Somani,5.7,5.6,4.8,5.26,5.09,0.17,2.05,2.92,1.18,0.65,8.092307692307692,8814.0,Large (5K–20K Cr),150,5000,41.64,73.00004474473113,349,751,23,False
734,Tata Nifty 50 Index Fund,Tata Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Sonam Udasi,1.0,25.6,12.0,14.56,14.4,0.16,1.31,-0.56,0.98,16.49,0.8829593693147362,369.0,Small (<500 Cr),150,5000,56.2,61.17045457934548,136,238,375,False
735,Tata Overnight Fund,Tata Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,3,Amit Somani,5.4,3.9,8.9,6.45,6.36,0.09,-0.3,0.47,0.43,0.35,18.42857142857143,3236.0,Mid (500–5K Cr),1000,5000,29.8,70.92753231123932,672,610,810,False
736,Tata Resources & Energy Fund,Tata Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Satish Chandra Mishra,-3.4,34.7,15.5,18.44,17.53,0.91,1.44,16.72,0.49,20.36,0.9056974459724952,232.0,Small (<500 Cr),150,5000,53.26,54.44313618158611,178,92,272,False
737,Tata Retirement Savings Fund,Tata Mutual Fund,Solution Oriented,Retirement Funds,6,⭐ High Return / Low Risk,1,3,Murthy Nagarajan,0.5,19.3,9.4,11.085,10.405,0.68,1.12,0.12,0.72,4.71,2.353503184713376,1557.0,Mid (500–5K Cr),150,5000,42.32,64.08890145147146,342,415,514,False
738,Tata Retirement Savings Fund,Tata Mutual Fund,Solution Oriented,Retirement Funds,6,📈 High Return / Moderate Risk,0,2,Murthy Nagarajan,-0.7,33.7,11.3,16.740000000000002,16.07,0.67,1.26,0.52,0.79,11.95,1.4008368200836825,1259.0,Mid (500–5K Cr),150,5000,47.08,56.03328339376719,266,145,452,False
739,Tata Retirement Savings Fund,Tata Mutual Fund,Solution Oriented,Retirement Funds,4,⭐ High Return / Low Risk,1,2,Murthy Nagarajan,2.1,9.5,7.1,6.94,5.97,0.97,1.19,-1.98,0.79,14.02,0.4950071326676176,166.0,Small (<500 Cr),150,5000,27.31,69.71797432835803,733,555,485,False
740,Tata S&P BSE Sensex Index Fund,Tata Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,4,Sonam Udasi,2.4,25.1,12.8,15.025000000000002,14.755000000000004,0.27,1.26,-1.23,0.99,16.75,0.8970149253731344,174.0,Small (<500 Cr),150,5000,54.44,62.13008818922265,159,209,452,False
741,Tata Short Term Bond Fund,Tata Mutual Fund,Debt,Short Duration Funds,2,⭐ High Return / Low Risk,1,3,Murthy Nagarajan,4.7,6.6,5.8,5.859999999999999,5.489999999999999,0.37,0.99,4.74,2.16,1.87,3.133689839572192,2271.0,Mid (500–5K Cr),150,10000,33.23,72.53939382954582,575,694,576,False
742,Tata Small Cap Fund,Tata Mutual Fund,Equity,Small Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Chandraprakash Padiyar,17.1,44.1,8.9,22.86,22.6,0.26,2.12,11.28,0.77,17.43,1.3115318416523236,3300.0,Mid (500–5K Cr),150,5000,87.11,55.07558796449674,5,19,13,True
743,Tata Treasury Advantage Fund,Tata Mutual Fund,Debt,Low Duration Funds,2,⭐ High Return / Low Risk,1,3,Akhil Mittal,5.0,5.6,5.2,5.300000000000001,5.000000000000001,0.3,1.58,3.08,1.28,0.87,6.0919540229885065,2602.0,Mid (500–5K Cr),150,5000,36.69,73.18782798463236,457,746,175,False
744,Tata Ultra Short Term Fund,Tata Mutual Fund,Debt,Ultra Short Duration Funds,2,⭐ High Return / Low Risk,1,4,Akhil Mittal,5.5,5.1,8.9,6.89,6.64,0.25,2.03,2.45,1.1,0.48,14.354166666666666,1629.0,Mid (500–5K Cr),150,5000,43.24,71.40527172918065,324,562,26,False
745,Tata Young Citizens Fund,Tata Mutual Fund,Solution Oriented,Childrens Funds,6,📈 High Return / Moderate Risk,0,0,Amey Sathe,1.5,27.3,10.3,14.490000000000002,12.69,1.8,1.46,1.44,0.9,15.49,0.935442220787605,257.0,Small (<500 Cr),500,500,41.63,60.37794766364193,350,243,260,False
746,Taurus Banking & Financial Services-Direct Growth,Taurus Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Hardik Shah,9.0,21.9,11.9,14.82,13.16,1.66,0.93,-0.23,0.87,22.57,0.6566238369517058,8.91,Small (<500 Cr),1000,5000,35.18,66.72551703661618,500,219,611,False
747,Taurus Discovery (Midcap) Fund,Taurus Mutual Fund,Equity,Mid Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Hardik Shah,3.6,26.4,10.9,14.864999999999998,12.675,2.19,1.27,-5.29,0.93,17.41,0.8538196438828258,74.0,Small (<500 Cr),1000,5000,35.63,61.850166222343496,487,218,442,False
748,Taurus Ethical Fund,Taurus Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Anuj Kapil,-3.5,22.3,11.4,12.235,11.055,1.18,1.29,0.83,0.73,13.82,0.8853111432706222,84.0,Small (<500 Cr),1000,5000,32.97,60.541756550343365,583,352,396,False
749,Taurus Flexi Cap Fund,Taurus Mutual Fund,Equity,Flexi Cap Funds,6,📈 High Return / Moderate Risk,0,1,Ankit Tikmany,-4.1,20.2,5.4,8.68,6.09,2.59,1.02,-4.83,0.91,16.22,0.5351418002466092,233.0,Small (<500 Cr),1000,5000,19.17,61.24738131893427,800,492,559,False
750,Taurus Infrastructure Fund,Taurus Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Neha Raichura,-0.7,25.3,8.9,12.72,10.7,2.02,1.32,3.64,0.56,16.22,0.784217016029593,5.12,Small (<500 Cr),1000,5000,29.9,60.34596320527773,665,337,371,False
751,Taurus Largecap Equity Fund,Taurus Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,1,Ankit Tikmany,-2.5,19.5,7.6,9.745,9.305,0.44,0.94,-5.6,0.96,17.24,0.5652552204176334,30.0,Small (<500 Cr),1000,5000,31.58,62.4810671424183,618,459,606,False
752,Taurus Nifty 50 Index Fund,Taurus Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,0,Ramneek Kundra,1.2,25.8,12.3,14.805,14.365,0.44,1.33,-0.33,0.98,16.42,0.9016443361753956,2.38,Small (<500 Cr),1000,5000,53.8,61.173836287994725,174,220,365,False
753,Taurus Tax Shield – Direct Growth,Taurus Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Ramneek Kundra,6.8,24.4,10.6,14.669999999999998,12.939999999999998,1.73,1.47,2.15,0.76,13.7,1.070802919708029,59.0,Small (<500 Cr),500,500,40.9,64.23194364635457,368,232,248,False
754,Templeton India Equity Income Fund,Franklin Templeton Mutual Fund,Equity,Dividend Yield Funds,6,📈 High Return / Moderate Risk,0,0,Anand Radhakrishnan,8.3,37.7,14.5,21.380000000000003,20.08,1.3,2.26,13.72,0.7,13.41,1.5943325876211785,1350.0,Mid (500–5K Cr),500,5000,71.48,57.99580634657427,36,33,5,True
755,Templeton India Value Fund,Franklin Templeton Mutual Fund,Equity,Value Funds,6,📈 High Return / Moderate Risk,0,3,Anand Radhakrishnan,13.1,39.4,12.3,21.945,21.035,0.91,1.76,10.68,0.98,18.7,1.173529411764706,845.0,Mid (500–5K Cr),500,5000,73.17,58.07289205153548,31,25,103,True
756,TRUSTMF Banking & PSU Debt Fund,Trust Mutual Fund,Debt,Banking and PSU Mutual Funds,3,📈 High Return / Moderate Risk,0,2,Anand Nevatia,3.0,18.5,8.9,11.079999999999998,10.869999999999996,0.21,1.29,1.855,0.86,12.3,0.9008130081300812,345.0,Small (<500 Cr),1000,1000,48.36,65.67007710179021,245,416,396,False
757,TRUSTMF Liquid Fund,Trust Mutual Fund,Debt,Liquid Mutual Funds,2,📈 High Return / Moderate Risk,0,2,Anand Nevatia,5.6,18.5,8.9,11.6,11.5,0.1,1.29,1.855,0.86,12.3,0.9430894308943087,205.0,Small (<500 Cr),1000,1000,50.04,66.79184065985616,214,381,396,False
758,TRUSTMF Short Term Fund,Trust Mutual Fund,Debt,Short Duration Funds,2,📈 High Return / Moderate Risk,0,2,Anand Nevatia,4.2,18.5,8.9,11.32,11.09,0.23,1.29,1.855,0.86,12.3,0.9203252032520324,94.0,Small (<500 Cr),1000,1000,48.37,66.20475749569297,244,402,396,False
759,Union Arbitrage Fund,Union Mutual Fund,Hybrid,Arbitrage Mutual Funds,1,⭐ High Return / Low Risk,1,3,Vishal Thakker,5.0,4.4,8.9,6.545,6.105,0.44,0.63,1.51,0.79,0.73,8.965753424657535,72.0,Small (<500 Cr),500,1000,29.19,71.04997468638864,687,595,697,False
760,Union Balanced Advantage Fund,Union Mutual Fund,Hybrid,Dynamic Asset Allocation or Balanced Advantage,3,📈 High Return / Moderate Risk,0,3,Parijat Agrawal,3.6,18.3,10.2,11.715,10.775,0.94,1.36,1.73,0.64,9.99,1.1726726726726726,1679.0,Mid (500–5K Cr),500,1000,41.41,66.13058897728277,354,372,344,False
761,Union Corporate Bond Fund,Union Mutual Fund,Debt,Corporate Bond Mutual Funds,2,⭐ High Return / Low Risk,1,2,Parijat Agrawal,3.1,6.2,8.9,6.795,6.345,0.45,0.6,1.1,0.85,2.21,3.074660633484163,390.0,Small (<500 Cr),1000,1000,28.63,70.59103509082406,700,569,700,False
762,Union Dynamic Bond Fund,Union Mutual Fund,Debt,Dynamic Bond,3,⭐ High Return / Low Risk,1,1,Parijat Agrawal,2.6,4.7,6.0,4.865,3.575,1.29,0.04,-0.29,1.41,2.89,1.6833910034602075,92.0,Small (<500 Cr),1000,1000,11.98,71.77771846663505,814,790,785,False
763,Union Equity Savings Fund,Union Mutual Fund,Hybrid,Equity Savings Mutual Funds,3,⭐ High Return / Low Risk,1,2,Sanjay Bembalkar,2.0,10.8,8.9,8.184999999999999,6.714999999999999,1.47,1.17,0.32,0.91,5.85,1.399145299145299,133.0,Small (<500 Cr),500,1000,25.19,68.86263833865866,757,500,498,False
764,Union Flexi Cap Fund,Union Mutual Fund,Equity,Flexi Cap Funds,6,📈 High Return / Moderate Risk,0,4,Sanjay Bembalkar,0.6,27.7,12.9,15.619999999999996,14.559999999999995,1.06,1.43,1.28,0.92,16.05,0.9732087227414328,1337.0,Mid (500–5K Cr),500,1000,50.67,59.92412769928127,210,186,280,False
765,Union Focused Fund,Union Mutual Fund,Equity,Focused Funds,6,📈 High Return / Moderate Risk,0,4,Hardick Bora,-0.1,26.2,8.9,13.155,11.585,1.57,1.44,1.82,0.85,15.14,0.8688903566710701,317.0,Small (<500 Cr),500,1000,33.7,60.12683261636907,556,304,272,False
766,Union Large & Midcap Fund,Union Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,3,Sanjay Bembalkar,0.7,27.6,8.9,13.805,12.605,1.2,1.42,2.26,0.93,16.6,0.8316265060240963,396.0,Small (<500 Cr),500,1000,47.77,59.70602002225798,259,274,290,False
767,Union Largecap Fund,Union Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Hardick Bora,0.1,24.3,9.9,12.98,11.179999999999998,1.8,1.24,-1.55,0.97,16.41,0.7909811090798293,230.0,Small (<500 Cr),1000,1000,35.18,61.320686098872216,500,319,466,False
768,Union Liquid Fund,Union Mutual Fund,Debt,Liquid Mutual Funds,2,⭐ High Return / Low Risk,1,4,Devesh Thacker,5.7,4.4,4.6,4.75,4.68,0.07,1.0,1.4,0.76,0.38,12.5,1688.0,Mid (500–5K Cr),2000,5000,34.89,72.79333303096276,508,794,570,False
769,Union Long Term Equity Fund,Union Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Sanjay Bembalkar,2.3,28.5,12.8,16.195,14.575,1.62,1.49,2.09,0.92,15.89,1.0191944619257394,573.0,Mid (500–5K Cr),500,500,46.52,60.30760842693233,275,166,237,False
770,Union Medium Duration Fund,Union Mutual Fund,Debt,Medium Duration Funds,3,📈 High Return / Moderate Risk,0,2,Parijat Agrawal,2.3,18.5,8.9,10.94,10.3,0.64,1.29,1.855,0.86,12.3,0.889430894308943,170.0,Small (<500 Cr),500,1000,43.59,65.34716828919623,317,422,396,False
771,Union Money Market Fund,Union Mutual Fund,Debt,Money Market Funds,2,📈 High Return / Moderate Risk,0,3,Parijat Agrawal,5.4,18.5,8.9,11.56,11.32,0.24,1.29,1.855,0.86,12.3,0.9398373983739836,144.0,Small (<500 Cr),2000,5000,48.49,66.71075731569549,241,386,396,False
772,Union Overnight Fund,Union Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,3,Devesh Thacker,5.4,3.9,8.9,6.45,6.37,0.08,-0.04,0.55,0.42,0.35,18.42857142857143,158.0,Small (<500 Cr),2000,5000,30.27,70.92753231123932,655,610,797,False
773,Union Small Cap Fund,Union Mutual Fund,Equity,Small Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Hardick Bora,-0.1,37.1,12.8,18.725,17.375,1.35,1.77,5.81,0.75,17.48,1.0712242562929062,710.0,Mid (500–5K Cr),500,1000,49.26,54.60444741004801,230,86,98,False
774,Union Value Discovery Fund,Union Mutual Fund,Equity,Value Funds,6,📈 High Return / Moderate Risk,0,3,Sanjay Bembalkar,2.9,29.7,8.9,14.98,13.39,1.59,1.43,2.11,0.99,17.21,0.8704241719930272,144.0,Small (<500 Cr),500,1000,46.17,59.42872022671773,281,212,280,False
775,UTI-Arbitrage Fund,UTI Mutual Fund,Hybrid,Arbitrage Mutual Funds,1,⭐ High Return / Low Risk,1,3,Rajeev Gupta,5.4,4.7,5.5,5.2,4.86,0.34,1.11,1.42,0.5,0.68,7.647058823529411,3532.0,Mid (500–5K Cr),500,5000,32.04,73.0574431366087,606,754,520,False
776,UTI-Banking & PSU Debt Fund,UTI Mutual Fund,Debt,Banking and PSU Mutual Funds,3,⭐ High Return / Low Risk,1,1,Anurag Mittal,11.0,7.9,5.6,7.484999999999999,7.244999999999999,0.24,0.94,1.2,-1.51,3.44,2.175872093023256,524.0,Mid (500–5K Cr),500,500,34.82,70.78347448606907,512,519,606,False
777,UTI-Banking and Financial Services Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,1,Amit Premchandani,8.2,24.4,6.7,13.195,11.805,1.39,0.98,1.05,0.94,24.46,0.5394521668029436,824.0,Mid (500–5K Cr),500,5000,39.3,63.678548265110784,403,301,584,False
778,UTI-Bond Fund,UTI Mutual Fund,Debt,Medium to Long Duration Funds,3,⭐ High Return / Low Risk,1,5,Amandeep Chopra,12.0,10.4,4.4,8.02,6.73,1.29,0.96,5.68,0.72,6.12,1.3104575163398693,285.0,Small (<500 Cr),500,500,27.79,69.48667191061163,718,506,595,False
779,UTI-CCF Investment Plan – Direct Growth,UTI Mutual Fund,Solution Oriented,Childrens Funds,6,📈 High Return / Moderate Risk,0,0,Vetri Subramaniam,-3.3,24.1,10.1,12.32,10.8,1.52,0.95,-0.7,0.94,16.2,0.7604938271604939,685.0,Mid (500–5K Cr),500,1000,28.73,59.7922381841996,697,349,601,False
780,UTI-Core Equity Fund,UTI Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,2,V Srivatsa,4.1,30.7,10.2,16.155,14.475,1.68,1.58,4.97,0.96,17.02,0.9491774383078732,1506.0,Mid (500–5K Cr),500,5000,49.35,59.55884344576445,229,169,175,False
781,UTI-Corporate Bond Fund,UTI Mutual Fund,Debt,Corporate Bond Mutual Funds,2,⭐ High Return / Low Risk,1,3,Anurag Mittal,4.2,6.5,8.9,7.12,6.89,0.23,0.89,1.63,0.74,2.06,3.4563106796116503,3092.0,Mid (500–5K Cr),500,500,33.8,71.14315573268645,552,537,631,False
782,UTI-Credit Risk Fund,UTI Mutual Fund,Debt,Credit Risk Funds,4,⭐ High Return / Low Risk,1,4,Ritesh Nambiar,5.0,8.3,-0.9,3.5,2.69,0.81,0.41,0.94,-2.54,10.47,0.3342884431709646,438.0,Small (<500 Cr),500,500,21.72,68.83250334802719,783,811,740,False
783,UTI-Dividend Yield Fund,UTI Mutual Fund,Equity,Dividend Yield Funds,6,📈 High Return / Moderate Risk,0,0,Swati Kulkarni,-1.5,26.8,11.3,14.165,12.715,1.45,1.41,1.9,0.82,14.96,0.9468582887700534,2786.0,Mid (500–5K Cr),500,5000,35.7,59.321882858168166,485,259,297,False
784,UTI-Dynamic Bond Fund,UTI Mutual Fund,Debt,Dynamic Bond,3,⭐ High Return / Low Risk,1,3,Sudhir Agrawal,12.5,11.0,6.3,9.185,8.374999999999998,0.81,0.96,6.35,0.56,6.76,1.358727810650887,469.0,Small (<500 Cr),500,500,34.79,70.25862541924059,513,475,595,False
785,UTI-Equity Savings Fund,UTI Mutual Fund,Hybrid,Equity Savings Mutual Funds,3,📈 High Return / Moderate Risk,0,4,V Srivatsa,6.1,14.7,8.9,10.37,9.69,0.68,1.75,3.98,0.91,5.99,1.731218697829716,257.0,Small (<500 Cr),0,5000,44.18,69.1069905910705,310,443,107,False
786,UTI-Flexi Cap Fund,UTI Mutual Fund,Equity,Flexi Cap Funds,6,📈 High Return / Moderate Risk,0,4,Ajay Tyagi,-9.0,22.5,12.2,11.565,10.665,0.9,1.14,-2.88,0.97,17.47,0.6619919862621637,23944.0,Giant (>20K Cr),500,5000,32.78,57.432096050788,589,385,508,False
787,UTI-Floater Fund,UTI Mutual Fund,Debt,Floater Mutual Funds,2,⭐ High Return / Low Risk,1,3,Sudhir Agrawal,5.1,5.9,8.9,7.09,6.74,0.35,1.45,3.41,1.41,1.05,6.752380952380952,1637.0,Mid (500–5K Cr),500,500,37.48,71.4900024707872,440,540,269,False
788,UTI-Gilt Fund,UTI Mutual Fund,Debt,Gilt Mutual Funds,3,⭐ High Return / Low Risk,1,3,Sudhir Agrawal,5.0,5.0,7.3,6.035,5.365,0.67,0.38,0.47,0.55,2.8,2.155357142857143,517.0,Mid (500–5K Cr),500,500,22.7,72.16542741182661,778,676,749,False
789,UTI-Healthcare Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,V Srivatsa,-9.0,22.0,12.0,11.3,9.83,1.47,0.91,1.12,0.94,20.55,0.5498783454987834,655.0,Mid (500–5K Cr),500,5000,27.62,57.67140731588833,727,403,623,False
790,UTI-Hybrid Equity Fund,UTI Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,3,V Srivatsa,5.3,25.8,9.8,14.5,13.16,1.34,1.69,5.77,0.84,12.55,1.1553784860557768,4286.0,Mid (500–5K Cr),500,1000,49.13,62.719135458366765,231,240,130,False
791,UTI-India Consumer Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,1,Vishal Chopda,-0.5,18.0,8.4,9.98,8.18,1.8,1.09,-1.44,0.71,13.74,0.7263464337700146,436.0,Small (<500 Cr),500,5000,21.54,64.2411260870313,786,456,529,False
792,UTI-Infrastructure Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Sachin Trivedi,12.9,28.0,9.4,16.61,14.69,1.92,1.38,3.52,0.67,17.99,0.9232907170650362,1445.0,Mid (500–5K Cr),500,5000,43.27,63.60883338083715,323,154,331,False
793,UTI-Liquid – Cash Plan – Direct Growth,UTI Mutual Fund,Debt,Liquid Mutual Funds,2,⭐ High Return / Low Risk,1,4,Amandeep Chopra,5.7,4.4,5.3,5.065,4.925,0.14,0.98,1.41,0.77,0.38,13.328947368421051,31463.0,Giant (>20K Cr),0,500,34.52,72.82750021911482,526,771,584,False
794,UTI-Long Term Equity Fund,UTI Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Vetri Subramaniam,-2.9,24.5,10.9,12.9,11.95,0.95,1.31,-0.52,0.92,16.16,0.7982673267326732,2797.0,Mid (500–5K Cr),500,500,36.29,59.79321137700168,470,326,375,False
795,UTI-Mastershare – Direct Growth,UTI Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Karthikraj Lakshmanan,-2.0,24.2,11.5,13.244999999999996,12.274999999999997,0.97,1.29,-0.57,0.93,15.87,0.8345935727788278,10312.0,Large (5K–20K Cr),500,100,36.08,60.3912975656874,478,298,396,False
796,UTI-Medium Term Fund,UTI Mutual Fund,Debt,Medium Duration Funds,3,⭐ High Return / Low Risk,1,2,Sunil Patil,3.7,5.4,4.6,4.699999999999999,3.6999999999999993,1.0,0.35,0.85,0.8,3.04,1.5460526315789471,54.0,Small (<500 Cr),500,500,18.01,72.64284297615121,808,795,753,False
797,UTI-Mid Cap Fund,UTI Mutual Fund,Equity,Mid Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Ankit Agarwal,0.4,31.1,11.4,16.095,15.105,0.99,1.65,1.03,0.89,16.43,0.9796104686548996,7077.0,Large (5K–20K Cr),500,5000,55.65,57.93923389279343,144,171,143,False
798,UTI-MNC Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Swati Kulkarni,3.3,18.1,7.9,10.55,9.31,1.24,1.14,-0.64,0.62,12.33,0.8556366585563666,2366.0,Mid (500–5K Cr),500,5000,34.3,65.91881434438383,533,432,508,False
799,UTI-Money Market Fund,UTI Mutual Fund,Debt,Money Market Funds,3,⭐ High Return / Low Risk,1,4,Amit Sharma,5.6,5.3,6.2,5.765,5.565,0.2,1.98,2.75,1.18,0.59,9.771186440677964,7897.0,Large (5K–20K Cr),500,500,41.47,73.03507546146717,353,708,31,False
800,UTI-Multi Asset Fund,UTI Mutual Fund,Hybrid,Multi Asset Allocation Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Sharwan Kumar Goyal,4.9,16.5,7.5,10.13,9.09,1.04,1.28,1.01,0.64,9.98,1.0150300601202404,860.0,Mid (500–5K Cr),500,5000,36.67,67.40618810634224,459,452,432,False
801,UTI-Nifty 50 Index Fund,UTI Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Sharwan Kumar Goyal,0.9,26.2,12.0,14.75,14.55,0.2,1.31,-0.6,1.0,16.8,0.8779761904761905,9475.0,Large (5K–20K Cr),500,5000,56.36,60.81171904325073,130,225,375,False
802,UTI-Nifty Next 50 Index Fund,UTI Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,2,Sharwan Kumar Goyal,-6.4,22.2,8.9,10.495,10.165,0.33,0.97,-4.62,0.99,18.16,0.5779185022026431,1926.0,Mid (500–5K Cr),0,5000,35.16,59.18168276506633,502,436,588,False
803,UTI-Overnight Fund,UTI Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,3,Amit Sharma,5.4,3.9,4.6,4.515000000000001,4.445,0.07,0.02,0.6,0.44,0.34,13.279411764705882,5600.0,Large (5K–20K Cr),500,500,27.64,72.74277768101625,725,800,789,False
804,UTI-Regular Savings Fund,UTI Mutual Fund,Hybrid,Conservative Hybrid Mutual Funds,4,⭐ High Return / Low Risk,1,3,Amandeep Chopra,3.7,13.5,7.2,8.705,7.505,1.2,1.7,3.42,0.73,5.1,1.7068627450980394,1544.0,Mid (500–5K Cr),500,5000,35.58,68.52711381174444,488,490,128,False
805,UTI-Retirement Benefit Pension Plan – Direct,UTI Mutual Fund,Solution Oriented,Retirement Funds,5,📈 High Return / Moderate Risk,0,0,Sunil Patil,5.2,17.2,7.5,10.435,9.384999999999998,1.05,1.88,4.37,0.45,6.72,1.5528273809523807,3687.0,Mid (500–5K Cr),500,500,43.04,67.12439800748095,327,439,60,False
806,UTI-Short Term Income Fund,UTI Mutual Fund,Debt,Short Duration Funds,3,⭐ High Return / Low Risk,1,5,Sudhir Agrawal,5.0,8.5,5.4,6.404999999999999,6.074999999999999,0.33,1.33,4.95,0.82,2.91,2.201030927835052,2269.0,Mid (500–5K Cr),500,500,37.64,71.57760862489596,436,632,365,False
807,UTI-Transportation & Logistics Fund,UTI Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Sachin Trivedi,14.1,32.9,5.1,16.63,15.6,1.03,1.57,10.26,0.83,18.98,0.8761854583772392,1908.0,Mid (500–5K Cr),500,5000,60.78,59.30836446091181,92,153,184,False
808,UTI-Treasury Advantage Fund,UTI Mutual Fund,Debt,Low Duration Funds,2,⭐ High Return / Low Risk,1,5,Anurag Mittal,5.2,7.3,4.8,5.755,5.425,0.33,1.14,3.18,0.14,2.63,2.188212927756654,2565.0,Mid (500–5K Cr),500,500,34.08,72.15045055906384,544,710,508,False
809,UTI-Ultra Short Term Fund,UTI Mutual Fund,Debt,Ultra Short Duration Funds,3,⭐ High Return / Low Risk,1,5,Ritesh Nambiar,5.4,6.1,5.7,5.779999999999999,5.339999999999999,0.44,1.3,2.62,0.49,1.51,3.827814569536424,2130.0,Mid (500–5K Cr),500,500,33.3,73.14214457253433,570,705,387,False
810,UTI-Unit Linked Insurance Plan – Direct,UTI Mutual Fund,Hybrid,Dynamic Asset Allocation or Balanced Advantage,4,⭐ High Return / Low Risk,1,0,Amandeep Chopra,-0.7,13.1,6.2,7.235,6.275,0.96,1.29,0.92,0.44,7.06,1.024787535410765,5068.0,Large (5K–20K Cr),500,15000,25.96,66.59333303096275,748,531,396,False
811,UTI-Value Opportunities Fund,UTI Mutual Fund,Equity,Value Funds,6,📈 High Return / Moderate Risk,0,4,Vetri Subramaniam,1.7,27.2,12.2,15.35,14.19,1.16,1.48,2.73,0.9,15.62,0.9827144686299616,6740.0,Large (5K–20K Cr),500,5000,50.0,60.67732741298647,215,194,241,False
812,WhiteOak Capital Liquid Fund,WhiteOak Capital Mutual Fund,Debt,Liquid Mutual Funds,1,⭐ High Return / Low Risk,1,1,Piyush Baranwal,5.3,3.8,8.9,6.395,6.135,0.26,-0.07,0.93,0.72,0.39,16.397435897435894,197.0,Small (<500 Cr),500,500,27.64,70.87226454654653,725,634,802,False
